source_file,dataset_tier,origin_raw,origin_iata,dest_raw,dest_iata,route,airline_raw,airline_standardized,flight_number,travel_date,departure_time,arrival_time,duration_raw,duration_minutes,cabin_class,total_fare_inr,base_fare_inr,taxes_fees_inr,search_timestamp,lead_time_days,is_defunct_carrier
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-05-27,07:30,,,,Economy,9315.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-24,21:10,,,,Economy,9663.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-03-21,18:35,,,,Economy,9264.0,,,,,False
Data_Train.csv,2019_historical_precovid,Chennai,MAA,Kolkata,CCU,MAA-CCU,SpiceJet,SpiceJet,,2019-05-15,09:45,,,,Economy,3597.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-06-24,05:05,,,,Economy,6442.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-05-09,17:30,,,,Economy,15078.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,IndiGo,IndiGo,,2019-05-01,18:05,,,,Economy,6218.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-12,13:00,,,,Economy,10262.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-09,19:00,,,,Economy,13677.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-06-24,07:10,,,,Economy,8016.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-03,17:30,,,,Economy,10262.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,SpiceJet,SpiceJet,,2019-06-27,06:55,,,,Economy,3873.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,SpiceJet,SpiceJet,,2019-06-27,08:45,,,,Economy,4812.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,SpiceJet,SpiceJet,,2019-05-15,22:45,,,,Economy,2017.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,IndiGo,IndiGo,,2019-03-21,20:25,,,,Economy,4462.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-06-15,05:00,,,,Economy,10231.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air India,Air India,,2019-03-21,10:30,,,,Economy,6383.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-06-24,17:15,,,,Economy,11989.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-03-24,18:55,,,,Economy,7303.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-04-21,18:55,,,,Economy,7229.0,,,,,True
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Jet Airways,Jet Airways,,2019-06-21,08:45,,,,Economy,4995.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-15,13:00,,,,Economy,7408.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Air India,Air India,,2019-05-15,16:45,,,,Economy,14960.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air Asia,AirAsia India,,2019-03-24,23:25,,,,Economy,4482.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-06-01,06:50,,,,Economy,6442.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-05-12,08:20,,,,Economy,6144.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-27,09:40,,,,Economy,15129.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-05-21,22:00,,,,Economy,10231.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-04-03,20:00,,,,Economy,4823.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-06-09,08:30,,,,Economy,4823.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-21,11:30,,,,Economy,12898.0,,,,,True
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Jet Airways,Jet Airways,,2019-05-01,19:35,,,,Economy,5678.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-03-09,05:55,,,,Economy,14483.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Jet Airways,Jet Airways,,2019-05-15,19:35,,,,Economy,2228.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-15,13:15,,,,Economy,8018.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-06,09:55,,,,Economy,15136.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,SpiceJet,SpiceJet,,2019-04-24,15:45,,,,Economy,5583.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-06-12,14:25,,,,Economy,13381.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air India,Air India,,2019-03-15,06:55,,,,Economy,7932.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-09,20:00,,,,Economy,7757.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-18,05:30,,,,Economy,13029.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,SpiceJet,SpiceJet,,2019-06-09,06:55,,,,Economy,3841.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air India,Air India,,2019-03-03,13:20,,,,Economy,10216.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Air India,Air India,,2019-05-21,21:05,,,,Economy,3100.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-03-21,17:15,,,,Economy,8245.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air India,Air India,,2019-03-01,11:05,,,,Economy,14594.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-01,18:25,,,,Economy,14237.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Air India,Air India,,2019-05-21,08:20,,,,Economy,13164.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-09,20:55,,,,Economy,14924.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-21,21:10,,,,Economy,10844.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-06,10:20,,,,Economy,7064.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Vistara,Vistara,,2019-05-24,07:10,,,,Economy,9555.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-24,10:35,,,,Economy,7155.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-09,08:00,,,,Economy,12192.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air Asia,AirAsia India,,2019-05-18,16:45,,,,Economy,7353.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-06-27,07:35,,,,Economy,5054.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-15,17:50,,,,Economy,18485.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-06-06,06:30,,,,Economy,10844.0,,,,,True
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-05-18,08:20,,,,Economy,6144.0,,,,,True
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,IndiGo,IndiGo,,2019-05-01,19:05,,,,Economy,2754.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-27,15:05,,,,Economy,12327.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,SpiceJet,SpiceJet,,2019-05-06,06:55,,,,Economy,3841.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-18,22:50,,,,Economy,12373.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-05-21,22:00,,,,Economy,10231.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-05-21,09:15,,,,Economy,7318.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-03-06,11:40,,,,Economy,16736.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-06-09,21:50,,,,Economy,6195.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,SpiceJet,SpiceJet,,2019-06-06,05:45,,,,Economy,2753.0,,,,,False
Data_Train.csv,2019_historical_precovid,Chennai,MAA,Kolkata,CCU,MAA-CCU,SpiceJet,SpiceJet,,2019-03-24,09:30,,,,Economy,3807.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-03-03,05:25,,,,Economy,20064.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-06-21,21:05,,,,Economy,5406.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-06-01,22:00,,,,Economy,10441.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-06,20:25,,,,Economy,8066.0,,,,,True
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Air India,Air India,,2019-06-27,17:00,,,,Economy,6961.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Vistara,Vistara,,2019-03-21,14:55,,,,Economy,5586.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-06-01,17:40,,,,Economy,7384.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-03-01,11:40,,,,Economy,20800.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-12,06:30,,,,Economy,13941.0,,,,,True
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-05-03,08:20,,,,Economy,5198.0,,,,,True
Data_Train.csv,2019_historical_precovid,Chennai,MAA,Kolkata,CCU,MAA-CCU,SpiceJet,SpiceJet,,2019-03-18,09:30,,,,Economy,3807.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-03,09:45,,,,Economy,13838.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-06-24,07:05,,,,Economy,11185.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-06-21,15:15,,,,Economy,7229.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-12,21:50,,,,Economy,10262.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Air Asia,AirAsia India,,2019-03-09,19:35,,,,Economy,4384.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-27,13:25,,,,Economy,12819.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-06,21:10,,,,Economy,7757.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-04-21,20:30,,,,Economy,7174.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-06-01,11:55,,,,Economy,6674.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,IndiGo,IndiGo,,2019-05-18,20:05,,,,Economy,2227.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-12,19:30,,,,Economy,13014.0,,,,,True
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,IndiGo,IndiGo,,2019-03-21,16:55,,,,Economy,3175.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,IndiGo,IndiGo,,2019-03-01,09:35,,,,Economy,6565.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-04-01,18:55,,,,Economy,12681.0,,,,,True
Data_Train.csv,2019_historical_precovid,Chennai,MAA,Kolkata,CCU,MAA-CCU,Vistara,Vistara,,2019-06-01,07:05,,,,Economy,3687.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Jet Airways,Jet Airways,,2019-06-15,19:35,,,,Economy,3210.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,IndiGo,IndiGo,,2019-03-06,20:25,,,,Economy,4778.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-03,11:25,,,,Economy,10877.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Vistara,Vistara,,2019-05-24,20:20,,,,Economy,9187.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air India,Air India,,2019-03-15,22:00,,,,Economy,6850.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-12,08:25,,,,Economy,14781.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Air India,Air India,,2019-05-06,16:45,,,,Economy,13227.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Vistara,Vistara,,2019-05-09,07:00,,,,Economy,4668.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-24,06:30,,,,Economy,14178.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-06,17:00,,,,Economy,8066.0,,,,,True
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-05-06,13:00,,,,Economy,3943.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-01,07:30,,,,Economy,11200.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-18,18:55,,,,Economy,8586.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-06-12,21:10,,,,Economy,13044.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-03,09:15,,,,Economy,8099.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-15,17:30,,,,Economy,10262.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-24,17:50,,,,Economy,18275.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-05-27,06:00,,,,Economy,8475.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,SpiceJet,SpiceJet,,2019-04-06,22:20,,,,Economy,3873.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,IndiGo,IndiGo,,2019-06-21,21:20,,,,Economy,2227.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-03-06,05:25,,,,Economy,16389.0,,,,,True
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Air India,Air India,,2019-05-03,06:10,,,,Economy,5228.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air India,Air India,,2019-03-21,11:50,,,,Economy,5092.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-03-09,21:20,,,,Economy,4777.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air Asia,AirAsia India,,2019-03-24,05:50,,,,Economy,3383.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Vistara,Vistara,,2019-05-21,07:10,,,,Economy,8452.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-05-27,23:30,,,,Economy,3943.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Air India,Air India,,2019-06-24,21:05,,,,Economy,3100.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-03-06,09:10,,,,Economy,14871.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,Jet Airways,Jet Airways,,2019-06-21,11:10,,,,Economy,8016.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-12,06:00,,,,Economy,11789.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-05-15,11:40,,,,Economy,10529.0,,,,,False
Data_Train.csv,2019_historical_precovid,Banglore,BLR,New Delhi,DEL,BLR-DEL,Air Asia,AirAsia India,,2019-03-15,05:50,,,,Economy,5615.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,SpiceJet,SpiceJet,,2019-06-06,15:05,,,,Economy,4649.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Air India,Air India,,2019-06-09,05:50,,,,Economy,12723.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-24,06:30,,,,Economy,10844.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-03,20:55,,,,Economy,14714.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Vistara,Vistara,,2019-06-12,14:40,,,,Economy,6216.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,IndiGo,IndiGo,,2019-03-15,09:35,,,,Economy,4148.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-03-06,06:40,,,,Economy,5647.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-15,08:25,,,,Economy,10844.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-05-09,05:05,,,,Economy,6818.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Air India,Air India,,2019-05-27,10:55,,,,Economy,13643.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-27,07:00,,,,Economy,6358.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-01,13:00,,,,Economy,14714.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,SpiceJet,SpiceJet,,2019-04-21,08:45,,,,Economy,6460.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-12,21:10,,,,Economy,9663.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-21,06:30,,,,Economy,13941.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-03-27,19:45,,,,Economy,5963.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-06-15,19:30,,,,Economy,13014.0,,,,,True
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,Jet Airways,Jet Airways,,2019-05-09,16:30,,,,Economy,9663.0,,,,,True
Data_Train.csv,2019_historical_precovid,Banglore,BLR,Delhi,DEL,BLR-DEL,IndiGo,IndiGo,,2019-04-06,13:00,,,,Economy,4423.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-06,11:40,,,,Economy,21219.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,IndiGo,IndiGo,,2019-05-24,18:35,,,,Economy,7503.0,,,,,False
Data_Train.csv,2019_historical_precovid,Kolkata,CCU,Banglore,BLR,CCU-BLR,IndiGo,IndiGo,,2019-06-24,21:25,,,,Economy,4804.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-09,09:40,,,,Economy,15129.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-27,07:10,,,,Economy,6197.0,,,,,False
Data_Train.csv,2019_historical_precovid,Chennai,MAA,Kolkata,CCU,MAA-CCU,SpiceJet,SpiceJet,,2019-05-27,17:45,,,,Economy,3597.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-03-27,07:30,,,,Economy,9100.0,,,,,False
Data_Train.csv,2019_historical_precovid,Mumbai,BOM,Hyderabad,HYD,BOM-HYD,Jet Airways,Jet Airways,,2019-06-01,07:05,,,,Economy,4050.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Multiple carriers,Multiple Carriers,,2019-06-06,10:00,,,,Economy,7723.0,,,,,False
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-09,23:05,,,,Economy,15129.0,,,,,True
Data_Train.csv,2019_historical_precovid,Delhi,DEL,Cochin,COK,DEL-COK,Jet Airways,Jet Airways,,2019-05-18,08:00,,,,Economy,12373.0,,,,,True
